time,temp,tmin,tmax,rhum,prcp,snwd,wspd,wpgt,pres,tsun,cldc
01/01/2018,4.3,-3,12,82,0,,4.1,,1014.9,,2
02/01/2018,4.1,-1,6.6,99,1.6,,6.7,,1007.6,,8
03/01/2018,5.3,3.5,7.6,91,0,,7.6,,1008.6,,8
04/01/2018,4.2,-0.2,5.7,95,0.2,,5.2,,1006.4,,6
05/01/2018,2.6,-2.2,7.1,94,0,,4.6,,1012.1,,3
06/01/2018,6.6,-0.4,14.2,84,0,,5,,1017.9,,1
07/01/2018,6.5,-2,13.6,88,0,,6,,1023,,0
08/01/2018,4.4,-1.4,8.3,95,0,,6.2,,1030.2,,5
09/01/2018,3.7,2.1,6.6,82,0,,12.3,,1035.3,,7
10/01/2018,2.7,0.5,4,93,0,,8.5,,1026.2,,8
11/01/2018,5.9,3.7,6.6,99,3.6,,9.5,,1015.3,,8
12/01/2018,3.8,3.2,6.1,91,11.8,,13.2,,1023,,8
13/01/2018,-0.5,-1.2,3.2,81,1.3,,18.3,,1031.8,,8
14/01/2018,-3.4,-5.2,-0.9,63,0,,15,,1034.1,,6
15/01/2018,-5.6,-7.1,-4.5,77,1.8,,9,,1032.6,,7
16/01/2018,-4.7,-10.6,-1.9,80,2.1,4,7.6,,1018.9,,6
17/01/2018,0,-5.8,8.5,82,0.3,,7.7,,1000.3,,4
18/01/2018,3.2,0,8.9,74,2,,6.8,,1001.3,,5
19/01/2018,3.3,-2.5,8.3,70,0,,10.8,,1010.5,,1
20/01/2018,1.6,-1.5,5.4,94,9.7,1,3.8,,1011.9,,7
21/01/2018,0.4,-0.6,0.3,99,2.8,3,7.5,,1011.3,,8
22/01/2018,0.3,-0.4,1,94,9.3,1,9.8,,1010.5,,8
23/01/2018,0.2,-1.5,2.8,86,1.5,6,4.1,,1023.7,,8
24/01/2018,-2.6,-7.3,0.8,73,0,3,5.9,,1036.3,,3
25/01/2018,-3.5,-7.9,1.4,75,0,3,6.8,,1033,,0
26/01/2018,-3.4,-10.9,3.4,82,0,2,4.9,,1030.6,,0
27/01/2018,-2.4,-9.8,5.8,84,0,,2.4,,1033.2,,1
28/01/2018,-2.1,-8.8,3,86,0,,6.4,,1033.3,,1
29/01/2018,2.5,-4.1,7.7,84,0,,5.9,,1027,,5
30/01/2018,5.6,-1.1,13.3,83,0,,8.3,,1020.1,,2
31/01/2018,3,-5.4,11.3,79,0,,3.2,,1023.8,,0
01/02/2018,4.1,-5.9,11,81,0,,6,,1016.2,,0
02/02/2018,7.3,-2.1,15.7,80,0,,4.2,,1012.9,,2
03/02/2018,9.4,0.1,16.6,84,0.9,,7.1,,1006,,6
04/02/2018,7.7,5.7,14.4,86,5.8,,10.1,,1008.1,,8
05/02/2018,3.3,1.1,6.9,81,0,,6,,1022.5,,5
06/02/2018,-0.8,-5.9,3,96,0,,4.1,,1023.9,,4
07/02/2018,4.3,-0.8,8.1,,0,,10.5,,1022,,8
08/02/2018,6.3,5,9.9,94,6.7,,10.3,,1011.6,,6
09/02/2018,4.9,1.1,10.5,80,0.2,,11.3,,1012.6,,3
10/02/2018,2.8,-1.5,6.3,87,0,,9.9,,1015,,6
11/02/2018,1.6,-0.3,4.3,84,1.5,,12.4,,1010.4,,8
12/02/2018,2.4,0.4,4.6,90,1.4,,3.5,,1012.8,,8
13/02/2018,3.4,-2.4,8.3,80,0,,5.7,,1015.5,,6
14/02/2018,3.5,2.3,3.8,98,44.9,4,12.7,,1010,,8
15/02/2018,2.9,0.9,4.8,93,5.6,,5.5,,1019.6,,8
16/02/2018,4.7,1.1,8.3,77,0,,4.6,,1026.6,,7
17/02/2018,3.9,-3.5,8.3,76,0,,4.6,,1026.3,,4
18/02/2018,2.7,-1.4,5.6,90,0,,6.5,,1021.8,,5
19/02/2018,1.1,0.4,3.9,83,4.9,,16.8,,1024.2,,8
20/02/2018,-0.4,-1.9,0.5,82,0.8,,14.7,,1022.2,,8
21/02/2018,0.9,-0.1,2.3,87,0.7,,12.7,,1018.6,,8
22/02/2018,-0.2,-0.7,0.9,94,4.6,,13.2,,1018.6,,8
23/02/2018,-0.1,-1.4,1.4,88,0.4,2,9.8,,1020,,8
24/02/2018,-0.8,-2.6,0.6,89,0.9,,9.2,,1015,,8
25/02/2018,-4.5,-5.4,-2.3,67,0.4,,16,,1019.6,,8
26/02/2018,-8.7,-9.5,-5.4,76,3.2,,24.6,,1019.3,,8
27/02/2018,-8.2,-9.6,-5.6,80,8.8,8,18.1,,1013.7,,7
28/02/2018,-8.7,-10.2,-5.8,78,6.9,1,14.7,,1016.9,,8
01/03/2018,-9.6,-21.7,-2.9,,0.6,11,4.9,,1021.2,,2
02/03/2018,-3.5,-9.8,0.3,72,0.6,,4,,1009.5,,8
03/03/2018,0.5,-1.6,5.1,85,0.5,3,11.4,,999.3,,6
04/03/2018,-2.6,-4.9,-0.7,69,0.6,,10.1,,1008,,8
05/03/2018,-0.4,-2.5,0.7,77,0,1,9.5,,1013.2,,8
06/03/2018,2.1,0.7,3,93,1.8,,9.8,,1005.4,,8
07/03/2018,3.9,0.9,9.4,92,2.4,,10.3,,1001.7,,5
08/03/2018,7.9,-1.2,14.7,78,0,,6.8,,1006.5,,3
09/03/2018,6.8,4,10.7,88,0,,10.1,,1014.5,,6
10/03/2018,9.4,-1.7,17,76,0,,6.7,,1014.6,,4
11/03/2018,11.1,3.3,18.8,74,0,,3.8,,1013.7,,3
12/03/2018,10.2,4,16,81,0,,7.4,,1009.5,,3
13/03/2018,9.1,7.1,12.4,95,15.3,2,8.7,,1001.3,,8
14/03/2018,11.1,7.4,18.1,76,1.1,,7.3,,1004.5,,6
15/03/2018,10,3.9,16.6,81,1.1,,5.2,,1009.7,,4
16/03/2018,11.3,0.1,18.5,72,0,,5.2,,1008.7,,4
17/03/2018,12.3,8.6,18,75,0.2,,11.3,,1003.1,,6
18/03/2018,-1.1,-4.2,13.3,83,6.8,,22.5,,1005.5,,8
19/03/2018,-4.5,-5.8,-3.3,84,3.2,,13.4,,1012.7,,8
20/03/2018,-2,-4.8,1.6,86,10.4,1,10.2,,1009,,6
21/03/2018,-2.8,-7.3,-1,93,4.3,,9.2,,1017.5,,6
22/03/2018,-2.1,-3.6,0.2,82,2.4,,7.8,,1022.1,,8
23/03/2018,-1.9,-3.8,-0.4,91,17.9,1,14.3,,1006,,8
24/03/2018,-0.2,-5,3.9,80,0,14,4.4,,1008.8,,8
25/03/2018,0.9,-1.2,3.8,61,0,10,6.1,,1017.7,,7
26/03/2018,2.4,1.4,3.2,93,5.9,,8.6,,1014,,8
27/03/2018,4.6,1.7,6.8,92,0.2,,6.6,,1012.1,,8
28/03/2018,5.9,-0.7,11.4,80,0,,5.6,,1012.6,,3
29/03/2018,7.7,-1.2,14.2,79,0,,4.9,,1013.3,,5
30/03/2018,12.1,1.4,19.7,64,0,,5.2,,1015.3,,4
31/03/2018,14.4,2.8,24.2,69,0,,5,,1011.1,,4
01/04/2018,12.1,6.6,18,73,2.8,,13.4,,1000,,6
02/04/2018,10.8,6.7,16.3,53,0,,15.3,,1008.7,,4
03/04/2018,10.9,-1.3,18.3,61,0,,5.8,,1021,,2
04/04/2018,15.3,1.5,24.4,59,0,,5,,1018.1,,2
05/04/2018,17.2,5.2,24.6,63,0,,4.4,,1012.3,,7
06/04/2018,13.9,10.6,18.4,70,0.1,,6.8,,1013.1,,7
07/04/2018,15,7.1,20.9,66,0,,13.2,,1021.4,,4
08/04/2018,15.8,11.1,22.4,60,0,,10.8,,1023.4,,1
09/04/2018,14.6,4.5,22.6,65,0,,7.1,,1018.9,,0
10/04/2018,16.2,5.2,25.7,64,0,,3.8,,1012.9,,1
11/04/2018,17.2,9.4,25.5,67,0,,8.3,,1009.8,,5
12/04/2018,16,7.9,25.3,62,0,,10.3,,1012.1,,0
13/04/2018,17.1,10,25.3,61,0,,12.6,,1015,,1
14/04/2018,17.1,10.4,24.8,64,0,,7.9,,1020.6,,1
15/04/2018,16.2,7.4,24.8,69,0,,9.9,,1023,,5
16/04/2018,13.9,8.8,19.2,55,0,,10.5,,1020.1,,8
17/04/2018,12.1,8.2,15.7,78,0,,5.7,,1019.4,,8
18/04/2018,16.6,10,22.2,75,0.2,,6.4,,1024.3,,6
19/04/2018,18.4,8.3,24.5,72,0,,6.9,,1022.3,,4
20/04/2018,15.6,9.6,20.1,60,1.2,,8.6,,1019.6,,3
21/04/2018,16.9,5,22.6,61,0,,8.6,,1020.8,,1
22/04/2018,19.6,7.6,27.5,60,0,,7.8,,1014.2,,0
23/04/2018,20.4,7.7,27.5,63,0,,5,,1013.6,,1
24/04/2018,20,9.3,29.5,70,0.2,,4.8,,1013.5,,4
25/04/2018,20.2,9,27.4,71,0,,3.6,,1014.9,,2
26/04/2018,22.2,10.1,29.4,68,0,,2.7,,1011.8,,0
27/04/2018,18.2,11.8,24.4,71,0,,8.6,,1014.4,,3
28/04/2018,18.8,10.6,25.7,61,0,,7,,1020.1,,1
29/04/2018,17.6,10.1,25.7,56,0,,9.8,,1019,,0
30/04/2018,17.1,8.1,25.3,66,0,,8.4,,1015.8,,2
01/05/2018,19.3,9.5,28.4,60,0,,5.5,,1014.1,,0
02/05/2018,18.7,10.6,26.9,69,0,,8.5,,1014.4,,0
03/05/2018,17.9,11.5,26.1,74,0,,8.7,,1011.9,,2
04/05/2018,21.3,12.7,29.1,64,0,,8,,1012.7,,0
05/05/2018,22.7,11.7,29.9,64,0,,8,,1012.2,,1
06/05/2018,23,11.7,29.3,62,0.8,,7.8,,1011.4,,3
07/05/2018,20.4,10.4,26,60,0,,5.2,,1011.7,,4
08/05/2018,18.9,10.2,26,70,0,,5.6,,1007.4,,4
09/05/2018,18.1,15.3,22.1,83,2,,6.6,,1006.1,,8
10/05/2018,17.3,13.5,20.9,69,0,,8.1,,1009.4,,6
11/05/2018,19.1,11.2,25.9,64,0,,7.2,,1013.5,,5
12/05/2018,16.9,10.1,22.6,73,0,,3.5,,1016.1,,5
13/05/2018,16.4,5.8,24.7,70,0.4,,6.8,,1012.1,,3
14/05/2018,16.4,9.6,21.6,74,0.4,,6.9,,1012.9,,4
15/05/2018,19.7,12.6,27.6,74,0,,7.8,,1013.7,,5
16/05/2018,19.4,14.1,25.2,60,0,,10.2,,1012.3,,3
17/05/2018,16.8,10.6,21.6,79,1.6,,4.4,,1014.7,,5
18/05/2018,20.2,9.7,27.1,68,0,,8.4,,1013.9,,2
19/05/2018,17.7,12.5,20.9,77,0.6,,6.3,,1013.9,,7
20/05/2018,18.3,8.8,24.9,75,0,,4.2,,1017.2,,4
21/05/2018,19.4,12.6,25.4,65,0,,10.5,,1019.4,,4
22/05/2018,19.7,10.9,25.6,60,0,,7.6,,1019.8,,2
23/05/2018,20.9,12,27.4,67,0,,5.4,,1019.7,,2
24/05/2018,22.7,11.9,29,62,0,,5.7,,1015.9,,3
25/05/2018,22.3,11.5,29.8,68,1.6,,5.7,,1014.6,,4
26/05/2018,23.2,15.5,28.9,60,0,,9.9,,1018.2,,2
27/05/2018,20.6,13.4,25.8,66,0.2,,7.5,,1021.2,,4
28/05/2018,20.2,10.2,27,60,0,,5.6,,1021.2,,3
29/05/2018,21.7,11.3,28.4,44,0,,9,,1020.2,,2
30/05/2018,22.2,11.2,28.5,54,0,,5.9,,1018.4,,5
31/05/2018,23.2,9.7,31.4,60,0,,3.9,,1015.7,,3
01/06/2018,24.7,11.8,32.8,56,0,,5.9,,1015.4,,2
02/06/2018,22.1,13.6,28.8,55,0,,5.2,,1017.9,,3
03/06/2018,22.8,12.1,30.7,71,0.4,,4.8,,1012.7,,4
04/06/2018,20.1,16,25.1,89,4.4,,4.5,,1009.6,,6
05/06/2018,22.2,13.7,29.7,81,15.6,,4,,1007.2,,4
06/06/2018,23.6,13.7,30.9,70,0,,5.4,,1012,,3
07/06/2018,22.8,15.5,28.9,67,0,,8,,1018.3,,4
08/06/2018,23.7,16.6,31.2,70,0,,6.3,,1017.8,,2
09/06/2018,24.3,17.3,30.2,72,0,,8.6,,1010.8,,4
10/06/2018,24.2,17.3,30.1,68,0,,6.4,,1010.2,,3
11/06/2018,25.4,13.9,32.1,60,0,,3.7,,1010.5,,2
12/06/2018,27.2,16.9,33.8,64,0,,4.6,,1007.5,,4
13/06/2018,27.5,17.7,33.9,62,0,,6.6,,1003.9,,2
14/06/2018,21.9,17.5,29.6,85,31,,5.6,,1004.5,,6
15/06/2018,23.8,15.5,30,71,0.2,,7.2,,1006.2,,4
16/06/2018,23.9,15.4,29.1,70,0,,8.1,,1008.6,,4
17/06/2018,22.9,18.7,29.6,76,2.8,,6,,1009.8,,6
18/06/2018,22.2,16.7,28.4,82,8,,4.6,,1011.1,,5
19/06/2018,25.6,16.8,31.5,64,0.4,,6.4,,1014.7,,2
20/06/2018,27,17.9,32.7,57,0,,8,,1017.8,,2
21/06/2018,23.6,19.8,27.4,82,4.4,,4.5,,1016.5,,6
22/06/2018,24.2,15.9,32.1,75,4.8,,6.9,,1010.1,,3
23/06/2018,17.4,14.5,21.5,81,12.6,,6.2,,1013,,6
24/06/2018,18.4,8.8,24.2,66,0,,3.9,,1017,,3
25/06/2018,19.9,10,26.8,66,0,,4.8,,1017,,2
26/06/2018,18.8,11,24.3,75,2.2,,7.4,,1016.4,,6
27/06/2018,18.6,14.6,21.4,87,13.4,,9.9,,1009.9,,8
28/06/2018,19.5,16.5,25.1,91,48,,6.6,,1005.2,,7
29/06/2018,20.2,15.1,26.3,86,7,,5,,1002.4,,7
30/06/2018,20.5,16.2,26.3,87,3.4,,4.8,,1001,,7
01/07/2018,19.7,14.9,25.2,78,5,,5.7,,1011.1,,6
02/07/2018,20.1,10.9,26,71,0,,5.6,,1015.5,,1
03/07/2018,22.1,10.8,29.3,72,0,,3.5,,1015.4,,2
04/07/2018,24.4,16.8,30.6,69,0,,5.5,,1013.8,,3
05/07/2018,20.9,16.6,25.5,83,9.2,,6.2,,1012.9,,5
06/07/2018,24.1,13.6,30.6,74,0,,4.6,,1011.3,,1
07/07/2018,21.6,15.4,30.2,86,8,,4.6,,1010.8,,4
08/07/2018,20.9,17.7,26.1,87,1.6,,4,,1011.5,,8
09/07/2018,19.7,17,23.9,93,12.2,,5.7,,1011.9,,7
10/07/2018,20.2,17.4,25,92,15.8,,4.4,,1012.2,,7
11/07/2018,22.8,14.4,28.4,80,0,,2.8,,1013,,2
12/07/2018,25.1,15.4,31.1,77,0,,5.3,,1013.2,,1
13/07/2018,24.6,16.8,30.7,77,0.2,,3.9,,1012.7,,2
14/07/2018,24,16.7,30.2,67,0,,4.8,,1012.3,,3
15/07/2018,23.1,14.7,29.9,70,1.4,,5.4,,1010.7,,3
16/07/2018,23.9,14.1,29.9,71,0.8,,6.3,,1009.3,,1
17/07/2018,24.3,14.8,30.5,68,0,,6.8,,1005.9,,3
18/07/2018,22.6,16.6,28.9,77,2.2,,6.3,,1003.8,,4
19/07/2018,22.1,16.2,28.4,84,0.4,,5.7,,1004.5,,5
20/07/2018,24.6,18.7,31.2,81,1.6,,3.9,,1008,,6
21/07/2018,23.7,17.1,31.9,81,0.4,,4.4,20.4,1010.7,,4
22/07/2018,23.6,16,31.4,80,3,,4.2,22.2,1009.7,,2
23/07/2018,22.1,17.7,25.3,87,3.4,,5.2,16.7,1006.1,,7
24/07/2018,23.4,17.8,28.1,79,0,,5.6,22.2,1003.9,,6
25/07/2018,23.1,19.5,29,84,11.8,,4.2,22.2,1005.2,,6
26/07/2018,23.6,16.9,29.4,84,0.6,,3.9,16.7,1008.3,,4
27/07/2018,23.7,18.3,28.6,86,0,,4.4,20.4,1010.2,,5
28/07/2018,24.6,19.2,30.4,80,0,,5.6,22.2,1008.8,,5
29/07/2018,24.6,18.3,30.5,81,0.4,,3.6,16.7,1008.7,,4
30/07/2018,24,19.4,28.7,88,7,,3.2,16.7,1010.2,,6
31/07/2018,23.4,18.4,30.2,89,10.2,,3.9,16.7,1012.3,,6
01/08/2018,24.5,19,30.1,85,8,,5.9,27.8,1014.9,,6
02/08/2018,24.7,18.6,29.7,69,0,,8.1,29.6,1017.2,,1
03/08/2018,24.9,17.2,30.3,63,0,,8.1,27.8,1016.8,,1
04/08/2018,25.3,17.9,31.7,64,0,,6.2,24.1,1016.3,,2
05/08/2018,26,15.7,32.5,72,0,,3.5,18.5,1015.6,,1
06/08/2018,26,16.1,33,72,0,,4.2,18.5,1014.7,,1
07/08/2018,24,17.2,31.5,79,0,,5.1,25.9,1015.7,,3
08/08/2018,24.9,18,30.7,72,0,,4.6,22.2,1017.8,,2
09/08/2018,24.3,15.4,30.4,68,0,,6.2,24.1,1020.1,,2
10/08/2018,23.6,14,30.3,61,0,,6.4,27.8,1022.7,,1
11/08/2018,23.1,13.7,29.6,66,0,,4.2,22.2,1021.7,,2
12/08/2018,23.6,13.7,31.4,67,0,,3.8,18.5,1018.2,,1
13/08/2018,24.4,14.3,31.2,67,0,,4.5,16.7,1016.1,,0
14/08/2018,25.1,11.8,32.2,62,0,,4.4,24.1,1014.1,,0
15/08/2018,23.9,13.2,32.2,64,0,,4.5,18.5,1013.8,,2
16/08/2018,25.4,13,33.3,62,0,,5.7,22.2,1013.9,,1
17/08/2018,25.7,14.9,33.6,64,0,,5.3,22.2,1013.7,,3
18/08/2018,25.6,16.9,34.6,62,0.8,,6.8,24.1,1015.3,,3
19/08/2018,24.5,18,33.1,62,0,,6.1,25.9,1017.2,,4
20/08/2018,24.5,15.8,32.3,69,0,,5.5,20.4,1015.9,,2
21/08/2018,25,15.2,33.2,67,0,,4,16.7,1015.4,,0
22/08/2018,25.9,16.9,32.7,68,0,,6.9,27.8,1017.2,,2
23/08/2018,25.4,18.7,31.9,60,0,,5.9,24.1,1017.3,,2
24/08/2018,24.3,15.2,31,64,0,,4.4,25.9,1014.2,,1
25/08/2018,24.9,16.2,32.2,63,0,,5.7,18.5,1010.4,,3
26/08/2018,25.2,15,33.4,68,0,,3.9,20.4,1007.8,,1
27/08/2018,25.2,16.5,31.4,60,0,,8.7,31.5,1009.1,,1
28/08/2018,25.7,16.8,32.6,60,0,,5.6,22.2,1013.5,,5
29/08/2018,23.7,15.4,30.5,71,0,,3.9,20.4,1015.7,,2
30/08/2018,24.3,14.2,31.2,69,0,,4.1,18.5,1016.6,,0
31/08/2018,24.8,14,32.1,70,0,,3.5,18.5,1017.2,,1
01/09/2018,25.4,13.5,33.6,61,0,,6.2,27.8,1017.6,,1
02/09/2018,25.9,14.4,33.9,54,0,,7.1,31.5,1018,,1
03/09/2018,24.3,13.9,32.3,59,0,,6.4,29.6,1014.6,,1
04/09/2018,23.3,14.1,30.3,61,0,,4.2,18.5,1010.5,,4
05/09/2018,20.9,15.1,25.2,72,0,,5.9,18.5,1009.7,,6
06/09/2018,20.9,16.6,26.7,79,0.4,,4,20.4,1009.1,,5
07/09/2018,21.7,12,29.7,71,0,,3.2,22.2,1009.2,,2
08/09/2018,21.6,13.8,29.3,65,0,,4.2,20.4,1013.4,,4
09/09/2018,19.7,11.2,29.4,73,0.2,,5.4,27.8,1016.2,,2
10/09/2018,21.5,11.6,28.9,64,0,,6,25.9,1017.7,,3
11/09/2018,21.1,11.9,28,59,0,,5.2,25.9,1018.5,,5
12/09/2018,21.1,13.8,27.3,66,0,,5.5,27.8,1021.3,,5
13/09/2018,20.7,13.3,27.2,73,0,,4.2,18.5,1018.6,,2
14/09/2018,22,11.7,29.8,70,0,,3.6,18.5,1015.2,,2
15/09/2018,22.9,12.8,31.8,68,0.2,,4.1,20.4,1015.4,,
16/09/2018,20.7,16.3,27.1,74,4,,5,22.2,1020.3,,
17/09/2018,20,14.6,25.5,65,10.6,,6.5,22.2,1024.8,,
18/09/2018,19.3,10.2,26.7,68,0,,4.9,18.5,1023.8,,
19/09/2018,17.9,8.3,26.1,69,0,,4.8,18.5,1023.6,,0
20/09/2018,17.8,8,26.9,74,0,,4.6,18.5,1021.9,,1
21/09/2018,19.3,8.3,27.4,76,0,,3.7,18.5,1019.9,,3
22/09/2018,21.1,8.9,29.9,71,0,,3.4,18.5,1017,,2
23/09/2018,18.3,13.2,24.4,68,0,,6.9,27.8,1019,,2
24/09/2018,18.6,10.9,29.8,70,0.4,,7.6,31.5,1013.2,,2
25/09/2018,12.4,9.7,18.2,72,20.4,,5.3,24.1,1025.9,,5
26/09/2018,9.7,1.8,16.9,70,0,,5.1,25.9,1035,,2
27/09/2018,11.7,-0.6,18.8,65,0,,6.4,27.8,1031.6,,2
28/09/2018,16.6,9.1,23.5,64,0,,3.8,18.5,1022.4,,3
29/09/2018,15.2,6.7,23.4,71,0,,7.3,35.2,1016.8,,4
30/09/2018,13.7,11,18.9,58,0,,11.7,46.3,1023.7,,6
01/10/2018,12.1,8.1,13.7,78,1.6,,4.5,20.4,1016.9,,7
02/10/2018,16.3,10.2,21.6,80,0,,8.7,27.8,1014.9,,3
03/10/2018,14.6,9.3,21,65,0,,9.2,29.6,1018,,2
04/10/2018,13.1,3.6,21,63,0,,5.6,24.1,1024.5,,0
05/10/2018,12.1,3.3,21.1,63,0,,5.2,25.9,1031,,0
06/10/2018,12.6,4.4,21.6,76,0,,4.8,22.2,1027.4,,0
07/10/2018,13.1,5.4,21.7,81,0,,5.4,22.2,1020.1,,1
08/10/2018,13.5,3,22.7,81,0,,4,18.5,1019,,0
09/10/2018,15.4,5.8,23.5,79,0,,5.2,24.1,1023.6,,1
10/10/2018,14.2,8.9,20.3,71,0,,5.6,22.2,1026,,1
11/10/2018,14.9,6.5,21.9,72,0,,5.5,27.8,1026.7,,4
12/10/2018,15.7,5.8,23.4,62,0,,7,31.5,1027.7,,0
13/10/2018,14.8,10.4,21.6,50,0,,9.1,33.3,1029,,0
14/10/2018,14.2,3,22.1,44,0,,8.6,33.3,1028,,0
15/10/2018,14.9,2.9,23.4,54,0,,6.5,27.8,1025.9,,0
16/10/2018,14.6,2.5,23.7,64,0,,4.4,22.2,1024.6,,0
17/10/2018,16.1,5.2,23.1,71,0,,5.3,29.6,1022.2,,2
18/10/2018,15.6,8.6,21.2,76,0,,6.2,24.1,1019.3,,4
19/10/2018,15.7,7.5,21.7,86,0,,3.1,14.8,1017.7,,5
20/10/2018,16,10.9,20.9,85,4.6,1,6.5,22.2,1019.3,,6
21/10/2018,14.2,11.2,17.1,89,7.2,,4.5,18.5,1020.1,,7
22/10/2018,12.2,6.9,18.1,71,0,,7.2,27.8,1023.6,,1
23/10/2018,12.6,3.9,18.9,77,0,,8.2,31.5,1019.1,,0
24/10/2018,11.3,7.2,18.2,68,1.8,,16.8,50,1002.2,,5
25/10/2018,9.1,0.3,14.2,48,0,,10.7,31.5,1010.2,,1
26/10/2018,12.3,4.2,19.2,64,0,,7,24.1,1013,,2
27/10/2018,12.7,2.6,21.7,78,0,,2.6,18.5,1015.6,,3
28/10/2018,15.1,3.7,26,80,0,,2.7,14.8,1016.5,,2
29/10/2018,16.2,5.6,24.7,80,0,,3.8,20.4,1016.9,,4
30/10/2018,16.8,7.4,25.1,82,0,,3.5,13,1017,,3
31/10/2018,18.6,8.6,28.1,73,0,,7.1,31.5,1022.8,,1
01/11/2018,14.7,13.5,18.4,88,0,,9.6,27.8,1029,,7
02/11/2018,15.2,13.2,19.8,78,0,,8.9,22.2,1028.6,,7
03/11/2018,12.5,9,16.9,83,0,,6.5,22.2,1028.8,,6
04/11/2018,10.3,3.4,18.4,88,0,,4.4,20.4,1027.1,,2
05/11/2018,8.9,4.4,13.5,90,0,,5.4,20.4,1025.8,,4
06/11/2018,11.4,6.3,12.9,89,0,,5.6,18.5,1026,,7
07/11/2018,10.8,9.2,13.1,69,0,,5.7,22.2,1025.3,,8
08/11/2018,9.6,3,14.4,70,0,,4.2,16.7,1023.9,,5
09/11/2018,6.7,-2.1,15,84,0,,2.6,13,1023.8,,0
10/11/2018,7.6,-2.1,16.2,85,0,,3.2,13,1021.7,,0
11/11/2018,7.4,-1.6,16.3,86,0,,3.2,13,1023.7,,1
12/11/2018,7.1,0.4,9.5,98,0,,4.7,18.5,1029.4,,5
13/11/2018,9.2,7.5,10.1,85,0,,7.8,22.2,1032.2,,8
14/11/2018,8.8,3.1,12.3,78,0,,4.2,16.7,1026.5,,7
15/11/2018,7.3,4,11.3,91,18.2,,6.3,22.2,1024.7,,7
16/11/2018,3.6,2,6.9,78,0,,8,27.8,1029.8,,8
17/11/2018,1.1,-0.4,2.2,81,0.5,,13.6,37,1033.4,,8
18/11/2018,0.6,-0.4,1.4,82,0,,9.1,25.9,1028.1,,8
19/11/2018,0.8,-0.5,3,95,21.3,,11.6,48.2,1016,,6
20/11/2018,0.6,-1.7,2.2,96,0.1,,8.9,33.3,1022.9,,8
21/11/2018,1.3,0.5,1.8,96,8.6,,17.6,42.6,1019.9,,8
22/11/2018,1.3,0.5,2.5,90,7.1,,9.3,37,1025.1,,8
23/11/2018,2.5,1,4.9,85,0,,3.5,16.7,1028.8,,8
24/11/2018,0.6,-1.8,3.7,92,0,,3.9,16.7,1027.3,,7
25/11/2018,2.4,-2.6,3.3,99,0,,5.7,14.8,1018.3,,8
26/11/2018,3.2,0.7,5.7,98,0.2,,5.2,18.5,1006,,8
27/11/2018,3.4,2.4,5.3,89,2.6,,9.1,38.9,1009.1,,8
28/11/2018,-0.6,-2,2.8,81,7.1,,15.9,46.3,1020.3,,8
29/11/2018,-3.6,-5,-0.8,64,0,4,13.9,38.9,1036.3,,4
30/11/2018,-4.6,-7.5,-0.4,69,0,3,6.6,27.8,1031.5,,3
01/12/2018,-5.4,-12.7,-0.2,77,0,3,6.4,24.1,1024.4,,1
02/12/2018,-4.3,-10,1.7,82,0,2,3.8,14.8,1024.4,,0
03/12/2018,-4.1,-11.1,2.2,81,0,2,5.4,16.7,1020.2,,1
04/12/2018,-3.5,-8.8,3.4,84,0,,5,13,1016.4,,3
05/12/2018,-1.3,-6.7,0.6,93,1.4,,3.7,13,1020.8,,5
06/12/2018,0.9,-1.8,2.2,96,0,,3.3,14.8,1026.8,,7
07/12/2018,-0.8,-5.8,0,94,0,,6.9,22.2,1023.4,,6
08/12/2018,1.1,-2.7,4.8,88,0,,6.8,18.5,1013.4,,8
09/12/2018,3.1,0.9,4.9,93,0.2,,5.9,20.4,1009.4,,8
10/12/2018,1.5,-1.7,3.1,98,0,,5,16.7,1007.2,,7
11/12/2018,2.2,0.7,3.8,95,3.9,,4,16.7,1012.3,,8
12/12/2018,1.7,-1,3.8,96,3.3,,5,20.4,1017.5,,7
13/12/2018,-1.1,-2.3,1.2,97,3.6,1,6.1,22.2,1019.8,,5
14/12/2018,-1.5,-8.8,1.6,91,0,,7,35.2,1022.4,,4
15/12/2018,-0.2,-1.4,0.5,95,21.5,1,19.8,55.5,1022,,8
16/12/2018,1.7,0.2,2.3,97,7.5,1,17.4,55.5,1018.3,,8
17/12/2018,-0.1,-0.9,1.7,96,6.4,,11.8,33.3,1021.6,,8
18/12/2018,-1.4,-1.9,-0.7,91,5.1,,7.8,24.1,1027.1,,8
19/12/2018,-1.5,-2.5,-0.6,90,2.3,,4.9,16.7,1029.6,,8
20/12/2018,-2.9,-4.2,-1.5,94,0,10,5.6,16.7,1029.8,,8
21/12/2018,-2.8,-4,-2.3,95,0,8,10.1,27.8,1027.4,,8
22/12/2018,0.1,-4.5,2.6,89,0,7,10.5,31.5,1019.1,,7
23/12/2018,5.5,1.1,9.9,82,0,2,9.2,33.3,1016.7,,4
24/12/2018,4.6,-1.4,7.6,87,0.4,,6.5,27.8,1010.9,,6
25/12/2018,1.8,-2.6,5.5,76,0,,4.9,20.4,1019.3,,3
26/12/2018,-0.1,-7.5,3.8,80,0,,7.1,25.9,1023.8,,2
27/12/2018,2.3,-1.9,7.8,82,0,,7.1,20.4,1023.1,,3
